userId,contentcode,contentdes,click,date
aosaywsm45@google.com,139689,거제도섬마을펜션,1,04/12/2020
zpagqu@google.com,1199416,가평 레이크리조트,2,09/22/2020
rhflyax17@google.com,125502,강화도,1,06/27/2020
aoptbeh9@google.com,1866954,감나무집,3,04/04/2021
xvpzed6@google.com,2013680,가람,3,01/16/2020
jqnagw2@google.com,130362,갤러리소헌,2,11/15/2020
suokx907@google.com,2605226,강촌 자전거 하이킹,3,02/17/2020
khsrg7140@google.com,125450,감악산(파주),1,01/24/2020
nctn@google.com,128607,거일1리 어촌체험마을,1,04/08/2021
rogk35@google.com,2525011,강릉 올림픽파크,3,09/26/2020
yxlxmmco@google.com,130869,강원 신재생에너지전시관,1,07/26/2020
bmzitct3@google.com,132772,강릉 동부시장,1,08/08/2020
euzvcfvi2@google.com,129024,갈두마을(땅끝마을),3,12/17/2020
knhwx9421@google.com,538472,각사산촌행태체험마을,1,01/18/2021
vglcxk7278@google.com,129537,각산,1,06/27/2020
xipu@google.com,2359165,검은여닭(검은여쉼터),2,06/26/2020
szsinnf6932@google.com,1887873,개오름,2,06/28/2020
bibjdsi34@google.com,2685271,가마골,3,10/13/2020
pptwr7825@google.com,915371,결성농요내포농사박물관,3,03/19/2021
wsrju0346@google.com,2531222,강릉오죽한옥마을[한국관광 품질인증/Korea Quality],3,04/24/2020
ikgbge7@google.com,1855463,거제더비치펜션,2,01/20/2020
rxxuxx349@google.com,2575689,게스트하우스여정,3,11/19/2020
pgcrky7298@google.com,1039977,강화 풍물시장,2,10/14/2020
cpfjvyai2175@google.com,2568981,강이 있는 풍경 (강이 있는 풍경 펜션),2,04/27/2020
lrutb436@google.com,128256,거북이마을,2,08/02/2020
hxclycp012@google.com,2531264,개실마을영농조합법인 신안댁,3,05/25/2020
hroefw7119@google.com,126034,갑장산,3,01/14/2020
dnttgz51@google.com,1343990,경남 하동군 으뜸상품홍보관,3,01/04/2021
acwjfef653@google.com,130573,갤러리 S.P,1,09/11/2020
etqudeo8185@google.com,2685330,강문어화횟집,2,02/27/2020
toukcab630@google.com,1432440,개심사 목조여래좌상과 목조관음보살좌상,3,03/18/2020
gtrqnszs8@google.com,2702651,강변저류지,2,09/27/2020
yxbn@google.com,579046,가족회관,1,01/22/2021
ofxc5@google.com,130219,강화문예회관,3,09/20/2020
niwgg0@google.com,125564,강화산성,2,01/01/2021
oqvckvkh@google.com,127778,가천 다랭이마을,1,08/17/2020
hrunhdhw@google.com,582215,가리왕산이야기 펜션,3,02/26/2020
sflup3@google.com,2709958,가산수피아 '봄의 정원',3,01/11/2020
wtipzqwm234@google.com,1955985,검암서원,2,03/22/2021
rjmhwrlp@google.com,128654,갈계리삼층석탑,2,02/14/2021
kkmbrvwd0@google.com,1039977,강화 풍물시장,3,03/19/2021
anaufav0210@google.com,2685468,강문해물칼국수,1,03/22/2020
uwvem648@google.com,294390,가섭사,1,02/27/2021
avqwsxpx@google.com,129070,격포마을,3,01/03/2020
fqints05@google.com,1866255,거창 크리스마스트리문화축제 2021,3,05/10/2020
kccn666@google.com,129337,강릉 해살이마을,3,02/17/2020
ibrfusg14@google.com,2657715,거창 Y자형 출렁다리,2,03/01/2021
hgqqubtf73@google.com,132467,강진탐진청자,3,08/03/2020
eqytua@google.com,1850768,간현청소년수련원,2,12/03/2020
rliitqj9@google.com,2689524,가마숯불식육,2,05/19/2020
dtyg382@google.com,127157,각화산,1,03/09/2021
bmrmma98@google.com,1989501,강릉선교장[한국관광 품질인증/Korea Quality],3,01/19/2021
dupqlr1285@google.com,2014192,가마골생태공원,3,01/30/2020
kxssgm@google.com,2384364,가락공방,3,10/07/2020
hpagao4@google.com,2685456,가마솥설렁탕,2,09/27/2020
sfiwnr086@google.com,1214384,검단집,3,03/13/2020
iolzja3@google.com,1236556,가야진사,3,03/16/2021
zwmsd8501@google.com,129696,강진 금곡사 삼층석탑,3,11/06/2020
bldpe@google.com,2004586,갤럭시관광호텔,2,08/28/2020
bibjdsi34@google.com,1599121,거창추어탕,1,07/24/2020
aoptbeh9@google.com,130084,거창박물관,2,07/24/2020
apfji9271@google.com,2660543,검무산,3,06/18/2020
mxlwy735@google.com,129282,겸면목화공원,2,02/11/2020
jozxwv54@google.com,2628962,강릉국제영화제(GIFF) 2020,3,05/23/2020
skqdvozx0479@google.com,125502,강화도,1,07/07/2020
lusyvsvq@google.com,131578,갈도 남쪽 홈통,1,11/04/2020
yfmrfel@google.com,2575011,강구안게스트하우스,2,02/03/2020
aqlisd68@google.com,126027,가지산도립공원(밀양),3,02/11/2020
ufffk@google.com,129810,강화역사박물관,3,06/26/2020
xymrpye5797@google.com,129151,거문도 등대,1,12/02/2020
yddulvuv@google.com,2624237,게스트하우스 은가비,1,03/13/2020
main63@google.com,1627302,결성동헌,1,11/08/2020
khsrh@google.com,2570638,강령전,3,07/22/2020
phaam@google.com,1177090,강화 인삼센터,2,04/19/2020
nlwp941@google.com,130571,갤러리 스클로,1,02/09/2021
dnttgz51@google.com,1201082,가평별묘,1,12/25/2020
eowhx793@google.com,1887381,갈마못(갈뫼못),1,02/05/2021
xitvrdvn97@google.com,2670270,강남가든,2,02/10/2021
ottevx83@google.com,2575011,강구안게스트하우스,3,03/20/2021
rvyalw9065@google.com,662637,강화해수랜드,3,11/19/2020
idfblm21@google.com,1856950,경기 남양주 조안 [슬로시티],1,01/26/2021
bebm7@google.com,2414791,강릉커피거리,1,01/15/2021
hgqqubtf73@google.com,131456,강원도청소년수련관,2,08/28/2020
rvyalw9065@google.com,2513971,가실성당,2,02/14/2021
ycovor9@google.com,1887873,개오름,1,06/11/2020
qwumpps11@google.com,2670280,갯내음,1,01/14/2020
offytdz6892@google.com,138703,거제도 펜션팔색조,1,03/18/2020
ssewvij3405@google.com,505810,겨울이야기,1,08/31/2020
vfotdc@google.com,1756249,강남목장,3,02/03/2021
hdhvzi7@google.com,2671267,가락청,3,07/16/2020
ilsourzv4397@google.com,1432440,개심사 목조여래좌상과 목조관음보살좌상,2,05/10/2020
pivg32@google.com,130583,갤러리 원,3,06/01/2020
axgocl544@google.com,125481,강씨봉,3,10/31/2020
szsinnf6932@google.com,2685464,강릉가자,1,08/28/2020
pcax5@google.com,2638488,거제 관광모노레일,1,01/28/2021
ryposed383@google.com,625698,갤럭시펜션,3,09/28/2020
abzn@google.com,142785,가락관광호텔,2,01/05/2020
trcemms8@google.com,2671150,강박사냉면숯불갈비,3,01/30/2021
aooq5661@google.com,2629074,가산산성마을,2,01/27/2020
xvhvcf1347@google.com,2599177,강화도령 화문석 체험장,1,09/05/2020
tzgas8406@google.com,250326,강화 서도 중앙교회,1,02/08/2020
xumx5@google.com,921096,가평향교,3,04/20/2020
scnfhpe01@google.com,531391,강릉 단오제 2020,2,06/28/2020
szsinnf6932@google.com,2605226,강촌 자전거 하이킹,3,03/29/2020
aooq5661@google.com,2574326,개울한옥민박,1,09/26/2020
ibcouzfr8@google.com,895963,강원도 탄광문화촌,1,05/12/2020
uyfssz0@google.com,127781,갈기산,3,04/03/2021
zfgvqfaq3384@google.com,2575102,게스트하우스 위드,1,06/20/2020
dtrei@google.com,130362,갤러리소헌,3,02/21/2020
zjmzhb402@google.com,2685459,갈매기다방,1,01/30/2020
curxxhin4@google.com,129132,강댕이 미륵불,1,11/15/2020
weyegti43@google.com,608471,가리산막국수,2,10/14/2020
esxoxn9821@google.com,1074812,강화 자전거 관광코스,1,08/22/2020
hmxgzgso@google.com,129282,겸면목화공원,2,05/15/2020
qmbpre569@google.com,2531702,겨울공주 온라인 군밤축제 2021,3,11/25/2020
ykvhsbf46@google.com,1013106,갤럭시 (롯데백화점 센텀시티점),1,08/18/2020
hhmnlfki414@google.com,1832039,샾호텔,1,09/29/2020
sxxxjkv4@google.com,2650614,강남아르누보씨티호텔[한국관광 품질인증/Korea Quality],2,09/27/2020
cuon55@google.com,2611154,거가대교,2,07/07/2020
dmvgi732@google.com,127291,강화 동막해변,1,02/03/2020
euohwr5631@google.com,2685359,강릉생태막회집,2,04/23/2020
wnsp8014@google.com,129194,가나아트파크,2,03/14/2020
lxth2860@google.com,2688186,가마솥나주곰탕,2,07/02/2020
msegkzg3609@google.com,845428,갑을원한옥카페,3,04/26/2020
hdqag5@google.com,133786,강림순대,1,09/20/2020
wspdmic0100@google.com,2371958,거궁회관,1,11/14/2020
osyaodf9@google.com,128980,격포항,1,11/11/2020
ltinr834@google.com,2524116,감자꽃 스튜디오,3,11/06/2020
pgjpz@google.com,127257,가라산,1,12/01/2020
kkpvz@google.com,127110,강진 전라병영성,2,03/16/2020
klimeo@google.com,1516091,강화도 황청낚시터,2,05/03/2020
rwmeyyvh@google.com,1896625,경기도청소년수련원,1,01/01/2021
zbmwg183@google.com,1866954,감나무집,3,05/08/2020
ordejn412@google.com,129917,갤러리 현대,2,01/19/2021
mrjm12@google.com,1781984,가바나모텔,1,08/03/2020
luio@google.com,127530,거열산성군립공원,1,08/08/2020
jxhfok622@google.com,130621,갤러리 한,3,03/11/2020
ienavwjy7@google.com,2685271,가마골,2,10/22/2020
xlhbqbj@google.com,125885,각원사,3,02/22/2021
gtmu@google.com,2508988,거북선대교,2,08/18/2020
cemo7@google.com,130489,경기아트센터,3,03/28/2020
clelqqro6@google.com,2403857,거문산,1,11/28/2020
uurlj15@google.com,130219,강화문예회관,1,10/23/2020
srcrqljz952@google.com,1890152,거린사슴,2,08/27/2020
glgpmyvo708@google.com,686369,감나무집,3,07/31/2020
ppbyw899@google.com,2627867,가람나무,3,01/26/2020
hrjghvbv240@google.com,2396909,강릉 예술창작인촌,2,04/08/2020
ixtbfno@google.com,130084,거창박물관,1,03/31/2020
wzvr787@google.com,1778079,강진아트홀,1,12/27/2020
vazwnh7@google.com,945148,갯벌부흥펜션,2,10/27/2020
dhprpnp12@google.com,129537,각산,1,01/26/2020
tnaxugc4@google.com,1039977,강화 풍물시장,2,03/13/2021
qwgrmvtu21@google.com,2598695,㈜피에프비파트너스 마린칸토,3,01/02/2021
luash2@google.com,128813,강화 석수문,3,12/12/2020
mundmi96@google.com,126897,강릉 대공산성,3,07/23/2020
cticpmu4878@google.com,849941,감나무집,3,03/30/2021
dxbjdamy1050@google.com,2713440,건강장수연구소 쉴랜드,3,03/07/2020
mvnmzklk1048@google.com,132383,갤러리아 백화점 (센터시티점),2,06/27/2020
yawhsc9338@google.com,128474,개실마을,2,01/27/2021
mcmb11@google.com,2652929,감미옥,2,03/31/2021
ylnahele0818@google.com,2638437,개구리생태공원,3,01/28/2020
utygp39@google.com,128293,강릉 대기리마을,1,10/09/2020
ekbjim662@google.com,134960,가든이천공원,2,03/17/2020
fntdavm38@google.com,142785,가락관광호텔,1,09/22/2020
bbwta9@google.com,126249,강천산 군립공원,1,10/10/2020
tvfmxqr1598@google.com,127266,거제향교,3,06/30/2020
hhyff@google.com,1208943,강마루,2,08/31/2020
wpgbt50@google.com,2629105,갈두천권역마을,3,01/28/2020
fyptel72@google.com,2624165,감성한옥,3,04/10/2021
mdbni8@google.com,1865597,가람초연재[한국관광 품질인증/Korea Quality],3,10/01/2020
bzmbyqkc6066@google.com,2403857,거문산,1,04/11/2020
pgcrky7298@google.com,2611154,거가대교,1,01/16/2021
whjxu22@google.com,1578365,거창 무릉리 정씨고가,2,11/19/2020
gnrb@google.com,127480,가거도(소흑산도),3,03/02/2020
jqnagw2@google.com,947611,개항장 거리,2,10/10/2020
wapipri@google.com,587289,강릉시 청소년 해양수련원,1,03/29/2020
fhdfak3@google.com,131361,가인리 바다낚시,2,01/19/2020
qlirb805@google.com,2032450,거금생태숲,3,02/04/2021
shkycnu2@google.com,1214552,가평장원추어탕,2,01/17/2021
rzjfdesw7524@google.com,133184,강계봉진막국수,2,04/15/2020
xbwi66@google.com,634155,개정,1,05/09/2020
rcfrhb5@google.com,631278,경기도미술관,3,01/27/2020
xjem3918@google.com,130218,강진문화원,1,04/06/2020
cemo7@google.com,2685375,가정식당,3,03/26/2021
dmyxzwyo83@google.com,1579499,가섭암지 마애여래삼존입상,3,01/21/2021
kixqpqk59@google.com,2629105,갈두천권역마을,1,10/24/2020
yobqyiek6@google.com,126288,격포해변,2,02/11/2020
epfgwao51@google.com,2370833,갈비명가 소반,1,11/09/2020
lezj1@google.com,131091,갈도,3,06/27/2020
avqwsxpx@google.com,127508,가리왕산,2,03/01/2021
vrefip@google.com,132786,"가평 현리5일장 (4, 9일)",3,06/04/2020
ngcrhf07@google.com,125880,간월암(서산),2,08/12/2020
alypgec17@google.com,126157,개목사(안동),1,11/26/2020
jpknfegt0@google.com,125885,각원사,1,06/22/2020
pwcxm624@google.com,2683263,강남식당,1,04/10/2021
amrj4054@google.com,2569511,감악산 출렁다리,2,03/16/2020
fnaew7@google.com,128418,가파마을,3,12/22/2020
nlwp941@google.com,133814,강촌매운탕,1,05/20/2020
ksuqaq1@google.com,2704116,강정고령보,3,01/07/2021
pwfe4752@google.com,2657715,거창 Y자형 출렁다리,1,03/13/2020
ppuj718@google.com,129181,간월도 어리굴젓 기념탑,1,01/31/2021
udigse@google.com,128080,개경포공원,3,06/27/2020
douf5@google.com,1885754,가시오름,3,06/30/2020
nctn@google.com,1014287,강나루,3,02/06/2020
pyzc3@google.com,126898,강릉 통일공원,1,07/07/2020
jsnf6@google.com,128817,강화 사기리 탱자나무,2,08/13/2020
wmiq@google.com,136485,가야호텔,1,01/29/2021
cfux@google.com,133786,강림순대,2,11/19/2020
hcbbwcw61@google.com,131986,"경기 안성장 (2, 7일)",3,09/11/2020
ekdpb@google.com,2535502,갤러리카페 3안,1,10/23/2020
ppbyw899@google.com,1252563,갤러리 엠,1,12/15/2020
nwdbrph3@google.com,513254,강윤정프로샵(오크점),1,11/07/2020
scnfhpe01@google.com,590873,갯바위펜션,1,03/02/2020
tcojas0@google.com,130220,가평문화예술회관,2,05/08/2020
llqjlu1087@google.com,125885,각원사,2,03/29/2020
mrxlho@google.com,127110,강진 전라병영성,1,09/09/2020
ljdg6521@google.com,132786,"가평 현리5일장 (4, 9일)",2,02/22/2021
luoh358@google.com,131974,가지오래프팅,2,01/03/2021
szoa696@google.com,2515265,강진 백운동별서정원,1,09/01/2020
mbjgbn7302@google.com,2511669,갈골한과마을 명인의 집,3,03/06/2020
jnjtv29@google.com,127802,강화 참성단,2,10/02/2020
atpo500@google.com,1577060,갈천서당,1,07/04/2020
dhprpnp12@google.com,133645,경기식당,3,02/19/2021
lezj1@google.com,2577527,거제으뜸횟집,3,08/28/2020
qtnbtf36@google.com,1778079,강진아트홀,1,05/24/2020
agojfw788@google.com,128952,강진 병영마을 옛 담장,1,02/11/2020
ipabpxwc5993@google.com,2580169,강남면옥,3,05/16/2020
mpfyipas10@google.com,940259,강가의성,2,04/03/2021
sbplrnok@google.com,128427,가정녹색농촌체험마을,3,11/28/2020
noobcqnf@google.com,133185,강원콩비지탕,1,04/20/2020
qtsmh8@google.com,294489,거동사,1,08/17/2020
bmzitct3@google.com,398363,개화옥,2,12/10/2020
ntkihpzx660@google.com,128758,강릉 경포해수욕장,3,01/12/2020
incdup@google.com,129439,개화예술공원,3,01/17/2021
weefw5@google.com,2521964,강화평화빌리지,2,02/22/2021
mozxpbdg068@google.com,753302,강구안,2,09/22/2020
egcwcm7772@google.com,590873,갯바위펜션,2,04/11/2020
vhtppp299@google.com,127433,강원도립화목원,1,04/03/2020
lhyv@google.com,2707444,가영당 [한국관광 품질인증/Korea Quality],3,01/08/2020
gvdir9249@google.com,2049484,게스트하우스서울삼촌[한국관광 품질인증/Korea Quality],2,12/17/2020
hmuitbu8@google.com,130733,강화화문석문화관,1,02/11/2020
rxxuxx349@google.com,2525011,강릉 올림픽파크,3,11/29/2020
fwyfdzeb044@google.com,127781,갈기산,3,08/05/2020
pzxvpti338@google.com,132383,갤러리아 백화점 (센터시티점),2,11/22/2020
osyaodf9@google.com,131810,가평베네스트 골프클럽,2,09/19/2020
fjacrs744@google.com,2393038,거제 덕포랜드 씨라인,3,02/02/2021
gvvfxtw4154@google.com,2615324,가사동백숲해변,1,06/12/2020
douf5@google.com,136485,가야호텔,3,03/31/2021
qphsopuc4502@google.com,131361,가인리 바다낚시,3,03/12/2020
ppuj718@google.com,1104176,가평 현충탑,2,04/24/2020
vjmsnzo8@google.com,2029545,강릉교동건어물,2,07/16/2020
bmoyribf4597@google.com,1350278,거제 계도어촌체험마을,1,07/09/2020
xvpzed6@google.com,2572777,게더링 앳 홍대1(게더링앳홍대),1,09/21/2020
mbpw@google.com,1750737,강동아트센터,3,01/17/2021
gndqjyl76@google.com,128418,가파마을,3,06/27/2020
joao49@google.com,2656352,강진 나이트 드림,2,06/30/2020
hroefw7119@google.com,1595441,감로헌,2,03/21/2021
ksuqaq1@google.com,129947,거제문화원,1,01/26/2021
weyegti43@google.com,127535,갈천약수터,1,05/15/2020
nwdbrph3@google.com,2571998,가리벨리 관광펜션(가리벨리관광펜션휴양타운),3,03/30/2021
ogknkm82@google.com,2049484,게스트하우스서울삼촌[한국관광 품질인증/Korea Quality],3,12/26/2020
wsrju0346@google.com,1116925,갈산근린공원,2,06/04/2020
ykoeiljc6904@google.com,130915,가평현암농경유물박물관,1,04/28/2020
epyfz229@google.com,2712922,강나루생태공원,3,08/25/2020
srbvt@google.com,800798,강화 달빛동화마을,2,08/23/2020
hitnkly3860@google.com,2400130,갈남항,3,04/02/2021
pzxvpti338@google.com,126840,검룡소 (강원고생대 국가지질공원),2,01/21/2020
anaufav0210@google.com,127423,가마골계곡,3,04/07/2020
wdubhh7492@google.com,2580266,갯벌바지락손칼국수,3,08/12/2020
pyzc3@google.com,2628994,강릉 명주동 거리,1,02/28/2021
umhj499@google.com,130621,갤러리 한,1,06/08/2020
epfgwao51@google.com,687616,검봉산자연휴양림,2,07/03/2020
fxarer3094@google.com,1909095,가향,1,05/10/2020
jegtv54@google.com,128385,강화 용두레마을,3,06/25/2020
knpldhh3913@google.com,1957338,강덕사,2,01/18/2020
vire003@google.com,1604693,가나안식당,1,04/15/2021
tnaxugc4@google.com,2569612,갤러리 마중(GALLERY MAJUNG),2,12/25/2020
szsinnf6932@google.com,125788,강릉 임영관 삼문,1,01/07/2021
cdxvf50@google.com,127567,가지산도립공원(울주),1,11/13/2020
zvuij4126@google.com,1608608,거제시장,2,11/11/2020
rliitqj9@google.com,2580266,갯벌바지락손칼국수,2,04/20/2020
dtyg382@google.com,522952,겨울세상,3,12/01/2020
pupy68@google.com,2689524,가마숯불식육,1,11/08/2020
ykvhsbf46@google.com,130511,간송미술관(서울 보화각),3,05/01/2020
zqyypv9@google.com,130219,강화문예회관,1,04/28/2020
skqdvozx0479@google.com,745781,갤러리정,3,12/30/2020
oynr@google.com,1905375,감암산,1,02/25/2021
qaahqr6@google.com,129024,갈두마을(땅끝마을),3,04/04/2020
fclvmya3@google.com,126346,개암사,1,03/29/2020
xjea8470@google.com,1605877,경기도어린이박물관,2,10/03/2020
okcwcqrr7839@google.com,125831,강당골(양화담),1,10/30/2020
uakjc8672@google.com,2674265,강릉경포물회,3,07/22/2020
kyvmbpf82@google.com,130489,경기아트센터,1,09/26/2020
fmigk@google.com,2702318,거두리낚시터,1,06/19/2020
zuyrcid3@google.com,126346,개암사,2,04/10/2021
